Entropy 0,Entropy 1,Entropy 2,Entropy 3,Entropy 4,Entropy 5,cat
0.6310374870986231,0.6833230450633951,0.5087869553195526,0.6813148983057713,0.7886219568751122,0.8927725109656942,sign
0.5404530179847096,0.5548933157482016,0.5302450346446392,0.7871538162713297,0.7865756848891059,0.6171445265008535,scrawl
0.8184678759909447,0.7718868571814949,0.8011398209975124,1.0127086234073759,0.5695015871152436,0.3110499320074023,sign
0.7547116292277224,0.8491449692754542,0.9836082754236963,0.99428623010453,0.3399578482048941,0.38441702811978473,scrawl
0.6082705757069328,0.7625185758336315,0.757558740980559,0.7168097532598425,0.5492919009512807,0.5352896572415519,sign
0.7397034768637556,1.0615035959814818,1.085804860032881,1.0348988660061422,0.8991739480821077,0.5179400251481724,scrawl
0.7182893912240736,0.8172915616391109,0.8760585367751774,0.9120470189727483,0.9553647920902334,1.0422544839466255,sign
0.6462734916081475,0.8521826322370164,0.7135861091012011,1.1351956924320326,1.0913041154118868,0.885338548143189,scrawl
0.5511497481727982,0.7526005631366128,0.6906612467739723,0.9991216681358243,1.0414518114084328,0.9634425356457096,sign
0.7346071708881747,0.8855104151685321,0.9373410374331342,0.8045220048800764,0.8153848564257025,0.44093742619464005,scrawl
0.535475050309164,0.6936457394152468,0.7383144198693822,0.6349125483484448,1.0186211038890887,1.1294958063292546,sign
0.8218339788054309,0.9436960535955399,1.165207716198417,0.8654277249038709,0.9244539715398692,0.9918265751569846,scrawl
0.553610444460657,0.6866939953398807,0.7324983626102228,0.7872780818878566,0.9335458677890583,1.0110273157799214,sign
0.7288549373567083,0.8485895741591538,0.9625369834800959,1.0034861857833985,0.5026495003424747,0.7484781032718559,scrawl
0.6787368700233006,0.8189475955032447,0.8810800529786377,0.9369957020868811,0.9256614876078713,0.9513492983127803,sign
0.8767710273043345,0.8952918003410671,0.4900136029999615,0.7032495469393534,0.8326727491241603,0.609131904921903,scrawl
0.5950130557224131,0.7146274664036409,0.812772107335495,0.8295237562814574,0.9852528892743186,0.9908216294511711,sign
0.5083405680489564,0.8447014440549018,0.948577480087839,0.5560080685398444,0.5101169208343785,0.4337191077707131,scrawl
0.7997788259031285,0.9607612511782104,1.0330747767110462,1.0178894174009563,0.9879712634692491,0.8209233548200792,sign
0.5578085267396797,0.8857161602228568,0.709331132161316,0.9651910113364923,0.4713652518011367,0.546638444135897,scrawl
0.5808073366858442,0.6844466698891374,0.8842956803941441,0.9280611231918254,0.8570381467172565,0.5964110207505665,sign
0.7156719408142153,0.9599749396090184,0.8117669080915685,0.8866280156735429,0.8897104622806987,0.6156616474355914,scrawl
0.7351825887324441,0.8953681567866463,0.9762415899202909,0.9630190215556382,0.8948211834727484,0.8640386605201003,sign
0.3029840883837233,0.8575728918345534,0.6275785092666478,0.29925718531395296,0.2992470698615813,0.48878887586847547,scrawl
0.6100257756940988,0.6056502126750467,0.6587103076606334,0.6959836600784565,0.758508013601715,0.617403211544754,sign
0.24979296746613577,0.26924920619382803,0.16707416638713962,0.6310110662612034,0.5964306049750896,0.1169247350812352,scrawl
0.7555559201881216,0.7526080954529779,0.8522662487122298,0.9941185487634234,0.984309849351232,0.805015573620375,sign
0.31491620057948594,0.6028276086510933,0.549644196080782,0.4978829419226684,0.4590354790253091,0.1722161553596044,scrawl
0.6055460174441686,0.7964677715986495,0.876863582110666,0.9067059445006347,0.8600379591880578,0.7483713227197593,sign
0.7417721781140278,0.9186341712974841,0.97161451990211,1.1021290679064448,0.9478328543936759,1.0972763094235716,scrawl
0.6885586693982453,0.8043892740080316,0.8295954189105086,0.86216672280401,0.7581956573238957,0.5844571556378441,sign
0.18189515549315913,0.14834675669696393,0.2187225600745644,0.40962024200741315,0.4771864636528497,0.07648851954133751,scrawl
0.767739263656308,0.9200300380030016,0.8483930434439033,0.9055588441512841,1.0318809209530182,1.0863355565322719,sign
0.48908305950908265,0.6784074528995482,0.7911221276967094,1.106856620441833,1.117971291093185,1.1179712910931843,scrawl
0.6692352148609648,0.7224247084827597,0.7593507077286686,0.8360476056095152,0.9496797152621705,0.906169798678988,sign
0.755329955925296,0.6714840742965119,0.7818960099637919,0.433034590578141,0.43300668245341983,0.4330066824534192,scrawl
0.6929241817198003,0.740361851776525,0.8113519680071444,0.7722612432841627,0.38949630963786,0.13478943918648253,sign
0.9043169423809504,0.8643262938351193,0.7524615686357659,0.7700066292817827,1.1131295930464746,1.1131295930464742,scrawl
0.5406676997900881,0.6790554213354242,0.8012985502214245,0.932268391863584,0.8341480222561396,0.6673684767231243,sign
0.6285671784493709,0.6547843004430034,0.8190183303979038,0.7872373293222974,0.3905557790926407,0.07347727037252877,scrawl
0.508773610146064,0.6639646684158236,0.7849833627004671,0.915112650264328,0.9516911213052572,0.4360363393691884,sign
0.8250294682773974,0.6599205582684122,0.9037702529883685,0.6762089375434119,0.6450906605566281,0.6450906605566283,scrawl
0.5490692098732013,0.7587223178114908,0.7314316507847141,0.8517698656586485,0.8832103161127758,0.6396914181655957,sign
0.5710750268260192,0.7231274389046378,0.8378581544040248,0.5744155959556917,0.5878738839182772,0.5878738839182772,scrawl
0.4423118724137656,0.6037106061348685,0.6860002754993035,0.8032968740493969,0.830206656513084,0.5838184548722283,sign
0.6830423127946758,0.9367110650429809,1.0542567536993976,0.700039308037174,0.761602677181633,0.6292362698221364,scrawl
0.4489816537410935,0.5996150101565504,0.6370961884959467,0.7630796883304236,0.6595628177707111,0.5453424479823031,sign
0.7496954473369477,0.9496782304211239,0.9174122215088015,1.0854990615018438,0.8827133524062415,0.7757764518502435,scrawl
0.5024430948557378,0.6552057466143195,0.6707278772021092,0.8549670878484056,0.22264099408190138,0.1680834235182354,sign
0.27536622994866183,0.2827107244243535,0.3742035073337766,0.3786590374478204,0.415289414386903,0.23939301804178134,scrawl
0.7127295877633156,0.8288493703137625,1.020066315782628,1.063887083455359,1.1041929265466262,0.8258767220397975,sign
0.6154211832805111,0.6536886083860826,0.6411058128120286,0.45980226153214776,0.5921117779118749,0.5994083763781438,scrawl
0.6417774493691372,0.7241313203482163,0.7970383271636057,0.9739258120249822,0.945173483619913,0.713046458049465,sign
0.7336664103883378,0.9281301852667774,0.8308507138669228,0.8050813302939739,0.44271321992215296,0.44253358377398383,scrawl
0.5704635696704764,0.6942429866014166,0.7754447904188284,0.9064457692608556,1.0028079005671116,1.153952143469408,sign
0.48060282997193293,0.5409076612567217,0.6157540603992188,0.5492823780019327,0.47159768125771956,0.465199574645288,scrawl
0.6665449970902606,0.8497659121135978,0.9322362925093479,0.9435819103259282,0.7989270868607407,0.4938155068707889,sign
0.8632450362356942,1.1069823876622662,1.1618952750017963,0.9167034695418033,1.0254277141302193,1.0502067593084239,scrawl
0.42878342206410486,0.5674052437058399,0.6927481685072177,0.8431265958769346,0.6663279126652336,0.634295599469775,sign
0.8069996714229564,1.0224930072296514,0.9496257344762814,1.003585958123696,0.8997169289648554,0.9707775637310709,scrawl
0.37460263039407543,0.46896025570792554,0.6371269830086986,0.545725514506604,0.5796438600540404,0.6589499281712474,sign
0.8916220362016842,0.8889634645121245,1.1054358203282206,1.0088861886740412,0.8374254554129696,1.0313684367760851,scrawl
0.4313126396968767,0.5502625562972521,0.6527977592318728,0.871944917353193,0.9543720709221517,0.7243266558938537,sign
0.6691693811079997,0.9338379516304307,1.1164368499504922,1.0638409212755702,0.9088028266555142,0.5430981349120577,scrawl
0.5628068191667872,0.6363956147827415,0.8036438951325198,0.9746689201261307,1.0435840585525462,0.8486772905372805,sign
0.5895281484564805,0.737039165963715,0.8189819069940643,0.9802264294457291,0.9678866146087108,0.6116404251388426,scrawl
0.5834818822909784,0.7367304763419626,0.8391507628734288,0.9665155620318819,0.840025460041994,0.8694499425743826,sign
0.5997418153792683,0.608115290196116,0.773672509679013,0.7371654933331162,0.5422207397083265,0.3913739761391727,scrawl
0.6452868909528994,0.7636338988798279,0.7408352240519213,0.9116826782237298,0.9057359560420815,0.9552646103999788,sign
0.6218234377752168,0.6731804128940851,0.7077482879133494,0.9466399444281998,0.9822864936190138,0.8524871892626135,scrawl
0.6250570590454692,0.7399725897674616,0.8710541494529631,0.8447788025441294,1.1592834116772415,0.9876498962392447,sign
0.8928994755793528,0.9428314874887209,1.079318946164772,0.9807478232614353,1.066604776943297,0.9956158243574327,scrawl
0.7074542305680703,0.8721159241903839,0.9009689447841046,0.8784367573720697,1.0511667794631059,0.8684898084849386,sign
0.7230264541800239,0.8341952492729254,0.9779904257178341,0.5747960441615345,0.46664656699024165,0.3586007038639131,scrawl
0.4819797798213694,0.6962541081131736,0.7458381568172394,0.8684440233012932,0.6086785953665815,0.6086785953665825,sign
0.5257604383979589,0.6987738730906016,0.717000115055719,0.539869770094374,0.16394594167666457,0.4978566582882224,scrawl
0.6668211812958664,0.8518433511435597,0.8912589955339333,1.0446461056697627,1.1045805485654425,0.870449604557682,sign
0.5534849053549088,0.4429032996996211,0.7189375642971761,0.5648680060075348,0.3292029094339038,0.6337713239069488,scrawl
0.7179245799466868,0.9318737503171137,0.9307619780754577,0.9355814563333675,1.1438627049615528,1.0003020875305175,sign
0.725116178948007,0.8918606652833695,0.8373747889797262,0.9834960740901384,0.8018456149580809,0.8018456149580813,scrawl
0.5652978735170782,0.7466823605950484,0.8430387227855135,0.8902107404970572,0.9881036871708834,0.786794653097997,sign
0.4028701511722968,0.40752079648985057,0.6248922805132507,0.6637435922689013,0.3576666090346651,0.29127236756160185,scrawl
0.4462673963857389,0.6115986841287183,0.6357738921008516,0.6999572900119295,0.7637502113551352,0.7139670595599886,sign
0.5514534599036941,0.6376768728355907,0.8226434063627321,0.5683750015139692,0.4492409244668169,0.4492409244668158,scrawl
0.5525510482929754,0.741188072405193,0.7641329754584002,0.9031021348625539,1.0363651489871588,1.009666654789087,sign
0.606830783543053,0.7855242107453035,0.7223534729233672,0.8097306569779664,0.9071127851471101,0.9951375505637956,scrawl
0.6260804711513182,0.7984569058390483,0.8974618016571041,1.0016112432744932,0.9805499573314114,0.8057203945229672,sign
0.844781224357789,0.8141175972351895,1.010875427493727,0.9072169563082362,0.8858145676121348,0.5736694932500553,scrawl
0.6695298501588666,0.7379744561395342,0.8975705823493277,0.9024873531537189,0.8210011993797797,0.7566577128390392,sign
0.6556925692666996,0.8496158000366814,0.7839981126203625,0.932169455893879,0.40734935308714487,0.3395687977858607,scrawl
0.4319945386673016,0.6103253068625514,0.7011710084650666,0.5965615182193053,0.6606260406650838,0.6548247693928811,sign
0.7163158611376363,0.8746324675454187,0.9457230998085018,1.1378180244171905,0.879361105674181,0.8761847284719868,scrawl
0.7831290602103828,0.8286384568608771,0.9199300966772939,0.8979370325802635,0.8527315550048961,0.5970788947364123,sign
0.570269224362044,0.6994482483034157,0.8734360930726892,0.9831874320262135,1.1519186282966218,1.066948627337513,scrawl
0.78831682305344,0.9010124132917048,0.8734919838271675,0.8374168848156421,0.9212731471868726,1.0152992757124604,sign
0.5700887416951982,0.775280031668938,0.7506151396752072,0.6740853383898272,0.6397360287728038,0.5573107073322728,scrawl
0.72579894855021,0.8239022719959013,1.0081835164369815,0.9072814886358649,0.6092051160798928,0.5246168976758586,sign
0.9490076288335583,1.0122863439511889,1.0035917561175542,1.1223686839538085,0.7092808924230483,0.6324888396425792,scrawl
